Compensation_and_Benefits,Work_Life_balance,Attrition_rate
1,1.0,0.0677161201108117
0,2.0,0.025400822110260214
0,1.0,0.04049318883402731
0,2.0,0.20508876806979928
1,2.0,0.10309865541503398
0,3.0,0.12972258949342247
1,3.0,0.08023372804510424
0,3.0,0.11211315467918637
0,2.0,0.11569432252400785
0,2.0,0.15560630843614714
0,2.0,0.09926188049887115
0,2.0,0.1188982724646303
1,4.0,0.07329675296520527
0,1.0,0.08070190441053604
1,4.0,0.0905544715786469
0,1.0,0.14481268052100496
1,3.0,0.012742870381632696
1,4.0,0.1043775627190292
0,2.0,0.10825450129267998
0,1.0,0.11276286233248842
0,3.0,0.07732581010949749
0,2.0,0.11031410815403608
1,2.0,0.16561908321357158
1,4.0,0.030424743805805732
0,2.0,0.11804688114557599
0,3.0,0.05942520056312099
1,1.0,0.14376512909344752
0,4.0,0.02012955875898665
0,3.0,0.1229583570114615
1,1.0,0.08877043526707691
1,3.0,0.07538867541631991
0,1.0,0.1229583570114615
0,1.0,0.14544493674849904
0,1.0,0.06100221876072646
1,4.0,0.0893682664033286
1,2.0,0.09178125560457354
0,1.0,0.08392849357875572
0,4.0,0.01896529614890669
1,2.0,0.011527466174121852
1,1.0,0.052858563392605265
0,2.0,0.03521490978334455
1,1.0,0.07292393325529145
1,4.0,0.09012457626133998
0,3.0,0.11544309042862723
1,3.0,0.040964161539881486
0,5.0,0.022698141013499134
0,4.0,0.18503016677732834
0,1.0,0.04612572854824571
1,2.0,0.08844300698160312
1,4.0,0.0958424514217434
0,2.0,0.05082009897185487
1,4.0,0.13406919509295334
1,3.0,0.1455592541349425
0,2.0,0.1963676364060451
1,3.0,0.036511108991151696
0,2.0,0.08244137596524811
0,1.0,0.06038729674980602
0,1.0,0.09486708416644288
0,1.0,0.014780643193572121
0,3.0,0.19497201582316614
0,3.0,0.013393841494644636
1,4.0,0.11370766560137609
0,3.0,0.00849954090488025
1,3.0,0.17782382815545394
0,4.0,0.016612604570197878
0,1.0,0.19854216752272374
1,2.0,0.050746758043817584
1,1.0,0.09635226644493833
1,3.0,0.11246022571691701
1,1.0,0.13657646995616768
0,1.0,0.13931483077897294
1,2.0,0.017158413109325216
1,3.0,0.08046804494584958
1,3.0,0.0793509474826577
1,3.0,0.132681344815535
1,3.0,0.15896025139208592
0,4.0,0.148600504632312
1,1.0,0.1425820118567574
0,1.0,0.09791736869948396
0,1.0,0.1552648395551217
0,4.0,0.10276442892525828
0,4.0,0.10942403560316309
0,4.0,0.05045302039347388
1,4.0,0.20795326059164831
0,1.0,0.10433048436989491
0,2.0,0.21593469731836545
1,2.0,0.11644388197743719
0,4.0,0.18915072018242038
1,2.0,0.1595306919206417
1,3.0,0.015424043397180252
0,4.0,0.07858061204790515
0,4.0,0.1079825925392533
1,4.0,0.07899601731938106
0,2.0,0.1169401633282083
0,3.0,0.0148727040506079
0,2.0,0.1584533966388742
0,3.0,0.2061670692275695
0,3.0,0.11934099531208102
0,3.0,0.11640240190015172
0,3.0,0.09476389879691076
1,2.0,0.10029578899055865
0,5.0,0.01068108446428469
0,1.0,0.2112167698760296
0,1.0,0.13909575934659477
0,4.0,0.11306452237070169
0,2.0,0.09315185468103077
1,4.0,0.08128455872660852
1,3.0,0.11228685060235273
0,3.0,0.1182503342395358
1,2.0,0.20929128908133607
1,3.0,0.08035094374122909
1,1.0,0.1122000427857956
0,3.0,0.15435275775302854
0,2.0,0.13437050065715472
0,5.0,0.006869761891478434
0,1.0,0.12077450257330644
1,1.0,0.11336520956472171
0,2.0,0.09841734418990652
0,3.0,0.05264154222914508
0,4.0,0.08511598518125404
1,1.0,0.0890425695667389
1,2.0,0.1444652932630488
0,1.0,0.11510703554918814
0,3.0,0.07569336575713373
1,4.0,0.12433333324394619
1,4.0,0.198629652027372
1,3.0,0.09751567608853287
0,3.0,0.15002917911691172
0,3.0,0.20626537355630026
0,1.0,0.052061198747549706
0,2.0,0.02199348611961086
0,3.0,0.16116335082703342
0,3.0,0.17515926295604467
1,1.0,0.10083327680695207
1,2.0,0.09028598084424527
1,1.0,0.09114288500766951
1,3.0,0.07982256957044052
0,1.0,0.07899601731938106
0,3.0,0.006677045902510854
0,2.0,0.11062368674266039
0,2.0,0.09209906524613043
0,4.0,0.11224345672483246
0,2.0,0.21619974263694144
0,2.0,0.149842316702142
0,1.0,0.10784635280168096
0,3.0,0.15563062318551488
0,1.0,0.062291292672213144
0,1.0,0.0422129896296143
0,4.0,0.08590095254051976
0,1.0,0.14119595579487942
0,3.0,0.05125936100627414
1,3.0,0.044603524127246046
1,2.0,0.09741501423410502
1,3.0,0.15013570989133035
1,2.0,0.058803118982661565
0,3.0,0.04559473214105057
0,1.0,0.12218476124188876
0,5.0,0.030759768759224478
0,2.0,0.13712596026895146
1,3.0,0.06881327415318612
0,2.0,0.1229583570114615
0,4.0,0.14293908907332795
1,4.0,0.07911444322289056
1,4.0,0.004641000580316746
1,2.0,0.1136649276312209
0,2.0,0.09522745851453544
1,4.0,0.11004795369835808
0,4.0,0.09786724052772076
0,3.0,0.1178837837703556
0,1.0,0.14131757930282457
0,3.0,0.12089290588431248
1,2.0,0.04912376258479286
0,2.0,0.008785613053278433
0,3.0,0.13463732721753105
1,4.0,0.021463041316412124
0,2.0,0.2092053515670491
0,3.0,0.1161115083025125
1,4.0,0.06536183601272448
0,3.0,0.05914906807791329
0,1.0,0.09320422993622064
0,4.0,0.04536657822729261
1,1.0,0.13875015305485458
1,2.0,0.1516084314232767
0,3.0,0.14287970435807262
0,3.0,0.17373572751581295
1,1.0,0.05155145778927776
0,3.0,0.025227781723636423
0,4.0,0.06894174234230795
0,2.0,0.018425238611985875
0,1.0,0.008976073022047183
0,1.0,0.21562468018468803
1,3.0,0.14466815301535413
0,1.0,0.21491344877227114
0,1.0,0.12156082105341796
1,2.0,0.0934134805102547
0,3.0,0.014780643193572121
1,3.0,0.04867795647385474
1,1.0,0.20163638855529398
1,3.0,0.21653520058165837
0,1.0,0.09156887378061507
0,4.0,0.05501069495479201
1,1.0,0.06983745438938248
0,3.0,0.10073575938650205
0,1.0,0.1312333158808249
0,1.0,0.04823078202569337
1,3.0,0.06868467818223431
0,2.0,0.17540565152302148
0,1.0,0.1080733132639344
0,4.0,0.1220291999723661
1,1.0,0.07899601731938106
0,3.0,0.13067455463585798
1,4.0,0.06215617893397331
0,3.0,0.05030592688895824
0,3.0,0.07964592754077578
0,4.0,0.0812264211817702
1,1.0,0.12179532891535284
1,4.0,0.2162022547927352
0,4.0,0.10083327680695207
1,2.0,0.09087580983357481
1,3.0,0.1478602594920523
0,1.0,0.1223788170281419
0,2.0,0.08695778829875647
0,4.0,0.09650473825664042
0,3.0,0.1080733132639344
0,2.0,0.10933457270673112
1,1.0,0.1237631402916975
1,1.0,0.06797510949774499
0,3.0,0.14783267968106417
1,2.0,0.06330033795168542
0,1.0,0.026950037751871662
1,1.0,0.06634792723151667
0,5.0,0.06868467818223431
1,4.0,0.1608761551230591
1,2.0,0.11934099531208102
0,3.0,0.2034732707571499
0,2.0,0.08398531579615255
0,1.0,0.14957440982410558
0,1.0,0.11472749399062103
0,1.0,0.06575715877770413
0,1.0,0.14498570522537094
0,1.0,0.002581864402059464
1,4.0,0.100099645069528
0,2.0,0.02677862423419037
1,1.0,0.06823358382463333
0,1.0,0.07217496908222817
0,4.0,0.09440197321816556
1,2.0,0.034889174405464005
0,2.0,0.0212858530193977
1,2.0,0.13105912912369455
0,3.0,0.16231861756072372
0,3.0,0.17586178022346766
1,1.0,0.12334253922518523
0,3.0,0.013300994053774431
0,3.0,0.065954376497213
0,2.0,0.21033533497585832
1,4.0,0.18579908397290643
0,1.0,0.06249370927947003
0,1.0,0.13209848036180172
0,1.0,0.09696085009402261
0,2.0,0.08330162302207934
1,2.0,0.017249212547403893
0,1.0,0.081051838228873
1,2.0,0.12433333324394619
0,2.0,0.018154566100572023
1,3.0,0.13625132459382164
0,4.0,0.0908223177768481
1,3.0,0.10024678777837458
0,4.0,0.14997584621836146
0,1.0,0.1309893461221263
0,3.0,0.12179532891535284
1,5.0,0.09950898190047439
0,3.0,0.09886529913696793
1,1.0,0.14669174583875008
0,4.0,0.12006068325754074
0,1.0,0.08295827761078559
0,1.0,0.0988156206892674
0,3.0,0.1113713515912498
1,1.0,0.13683556291435547
0,1.0,0.1455592541349425
0,3.0,0.08974705840364829
0,1.0,0.07342078088401822
1,1.0,0.12383938909760399
0,4.0,0.1659015281008152
0,3.0,0.08601265668503973
1,3.0,0.183452780653068
0,2.0,0.1490893129268157
1,4.0,0.08134266791240366
0,5.0,0.18584890550062236
0,1.0,0.1324076017156341
1,3.0,0.03675295101993797
0,1.0,0.1223788170281419
1,1.0,0.08562121825553418
0,3.0,0.017973878787318993
1,3.0,0.17990098055426723
0,2.0,0.06674030184200405
0,1.0,0.11062368674266039
1,3.0,0.15445203993509035
1,2.0,0.07034650171278176
0,3.0,0.029499807872866185
0,4.0,0.08866139775161401
0,3.0,0.09092927619683891
0,1.0,0.1344706707481529
1,2.0,0.07593657881743138
1,1.0,0.09060809232243283
0,1.0,0.1458157544154057
0,4.0,0.10739084156607832
1,3.0,0.008785613053278433
1,1.0,0.04993753635958279
0,2.0,0.09476389879691076
0,3.0,0.10000143390673658
1,5.0,0.06509762853599232
0,4.0,0.031427724012935865
1,3.0,0.05713036536385494
0,3.0,0.15124350017219274
0,4.0,0.030340878178128798
0,4.0,0.16136128888876025
0,2.0,0.07428555656827995
1,2.0,0.08443890126309983
0,2.0,0.09419461475269218
0,1.0,0.15943981407737748
0,1.0,0.11739269872393855
0,1.0,0.09619957675349992
0,2.0,0.14884537480258295
1,4.0,0.21143516276967522
1,4.0,0.09033973064221977
1,1.0,0.0361072020115079
1,3.0,0.07135855830521018
1,1.0,0.061070371863058914
0,1.0,0.19593732509227624
0,3.0,0.049789916963880715
0,1.0,0.033579440595273805
0,3.0,0.12338086206863831
1,3.0,0.09691026736429155
0,4.0,0.16787364664425233
0,4.0,0.1813680509138797
0,4.0,0.05699005223798249
0,2.0,0.14719509652315985
1,1.0,0.05111308942256664
0,3.0,0.1025250207841545
0,2.0,0.019772175823430115
0,2.0,0.07459296061237343
0,3.0,0.18930777795469422
0,5.0,0.08545305208558485
1,4.0,0.2091690185607622
0,2.0,0.1971731658630134
0,4.0,0.08011639772476344
0,1.0,0.0700285839688458
0,3.0,0.05443999136003882
1,1.0,0.1244090680307735
0,2.0,0.015056679099421813
1,4.0,0.10484713361663317
1,4.0,0.2030764049802301
0,2.0,0.15492137807764136
0,3.0,0.1468319529272949
1,1.0,0.10024678777837458
0,4.0,0.07447008991897221
1,1.0,0.06363500440538736
0,3.0,0.09471226916422068
0,3.0,0.13878164024998915
0,3.0,0.15332550570921163
1,1.0,0.06634792723151667
1,3.0,0.1160698757990702
0,2.0,0.1521260514963975
0,1.0,0.10951341538185262
0,3.0,0.10295555025191107
0,3.0,0.1759265407190248
0,1.0,0.1185748946634568
1,4.0,0.1438237521671523
1,1.0,0.2057401899599194
1,3.0,0.1242954402433346
1,1.0,0.039625942019701876
1,1.0,0.0691982959767729
1,1.0,0.17479530067097446
0,1.0,0.20279643038265224
0,4.0,0.11421898835288016
1,3.0,0.07792494669514366
1,3.0,0.053579583598270135
0,3.0,0.1115464188252731
0,4.0,0.13506892225529138
0,4.0,0.1164853430480015
1,4.0,0.13369930619771395
1,2.0,0.05983835775310197
1,1.0,0.1123735782167872
0,1.0,0.09087580983357481
0,2.0,0.19274155117556738
1,1.0,0.1432352465986018
0,2.0,0.2073925854489069
0,1.0,0.15382880086200254
0,2.0,0.04890103026096965
0,4.0,0.07726573457717725
0,3.0,0.15261378283685967
0,4.0,0.016156435663736163
0,1.0,0.20809529821206652
0,1.0,0.09351795572795288
1,1.0,0.08226857140072873
1,1.0,0.10054044795461956
0,1.0,0.12512515604828972
0,1.0,0.05386696836382181
0,3.0,0.0950216776899909
0,3.0,0.06100221876072646
1,4.0,0.15018890785723576
1,3.0,0.02873907634486477
0,1.0,0.027121271627818223
0,2.0,0.13140711666959523
1,2.0,0.002680446679785895
1,1.0,0.15294526311049503
0,3.0,0.15048069550625695
0,4.0,0.04740739178280384
0,1.0,0.08198000194065988
0,3.0,0.1845682117680135
0,3.0,0.012836014843516512
0,2.0,0.12444690983522164
1,3.0,0.031177567475297766
0,3.0,0.06175002314425944
0,3.0,0.061138490727186606
0,1.0,0.08040950864668985
0,3.0,0.09455723230711195
0,1.0,0.04119910191552733
1,4.0,0.0674566144467968
1,2.0,0.08789518261796454
1,1.0,0.008021732647164694
0,4.0,0.10670357688106057
0,3.0,0.1541287666620648
1,2.0,0.08392849357875572
1,1.0,0.01959320086615948
0,2.0,0.00945133303673133
0,1.0,0.194732007434877
0,2.0,0.13285194317889157
0,2.0,0.11909978530890099
0,3.0,0.020842063330137356
0,3.0,0.12128642095332676
1,3.0,0.08318728588936833
0,4.0,0.043065609150451496
1,3.0,0.11926066524184006
0,1.0,0.045214280469369296
1,3.0,0.053075254045497816
1,2.0,0.102188901134021
0,4.0,0.1485186733914027
1,2.0,0.0
1,5.0,0.08244137596524811
1,5.0,0.21546585254317824
1,2.0,0.07551064154374448
0,3.0,0.1418924265398843
0,1.0,0.11812831813940648
1,1.0,0.2166003393835562
0,3.0,0.18000347488671262
0,2.0,0.0767237252172105
0,1.0,0.19855013408734104
1,3.0,0.03316790858107109
1,1.0,0.08070190441053604
1,1.0,0.038036445659047693
0,2.0,0.061478572187789064
0,2.0,0.04314288098676547
1,3.0,0.1532243408601894
1,4.0,0.00029975736566941727
0,3.0,0.010963663324288822
1,3.0,0.10333671581730418
0,3.0,0.05256912829125841
0,3.0,0.1182503342395358
0,2.0,0.18246631888864306
1,4.0,0.03390789624464389
1,4.0,0.031177567475297766
1,2.0,0.19648925824111318
0,3.0,0.11119595983325664
1,3.0,0.16321661446747024
1,2.0,0.1550442724979943
1,3.0,0.053075254045497816
0,1.0,0.04391341802413276
1,3.0,0.194732007434877
0,1.0,0.002483229059668148
1,3.0,0.21489048299240557
0,1.0,0.06542780542978703
1,2.0,0.09543284715462039
1,3.0,0.08567721933746847
1,3.0,0.020842063330137356
0,1.0,0.08618001018002765
0,1.0,0.010775327682656783
1,3.0,0.11893861179111838
1,3.0,0.025314324639122327
1,3.0,0.04329730548457402
0,1.0,0.1735822339839644
0,3.0,0.18713098151310995
1,1.0,0.06303200059745512
0,2.0,0.13271549466064753
0,1.0,0.18809867072189806
0,4.0,0.12915303983003193
1,3.0,0.10906568439403198
1,2.0,0.13158053250334512
0,1.0,0.08640277041026179
1,5.0,0.10928981006072992
0,2.0,0.09257406891448493
0,1.0,0.09146252990226807
1,1.0,0.1975829285425894
0,1.0,0.14006089214838893
1,4.0,0.08244137596524811
1,2.0,0.11565249855318498
1,4.0,0.1485459620402634
1,1.0,0.15256262546079824
0,1.0,0.1936922230727718
1,4.0,0.04275612399018191
1,1.0,0.042523591734278554
0,1.0,0.02966837371820471
1,1.0,0.20056974467588648
0,3.0,0.08111006094932567
0,1.0,0.001394728323328568
1,3.0,0.11115206110333593
0,1.0,0.05103989775405001
1,3.0,0.21615440651011186
1,2.0,0.10494078386677459
0,1.0,0.19350854612275306
1,4.0,0.1534769361154054
1,2.0,0.203905684985549
0,2.0,0.20278987263009102
0,4.0,0.004055045681036246
0,3.0,0.008594949290126223
0,1.0,0.21415543877149237
0,3.0,0.06810441096775961
0,4.0,0.1866362047832542
0,3.0,0.11615312171641994
1,1.0,0.037956538407014406
0,1.0,0.07311048123620918
0,4.0,0.05242418995739629
0,3.0,0.09726384198895767
0,1.0,0.1856491799942269
0,4.0,0.15501971405697737
0,1.0,0.08392849357875572
0,1.0,0.017883463348968117
0,2.0,0.08221091373723297
1,1.0,0.15370337100632658
1,4.0,0.018875405571805254
1,4.0,0.051186243832481305
0,2.0,0.08511598518125404
0,3.0,0.20235899956962083
0,3.0,0.11167750671002036
1,3.0,0.11102024283797593
0,1.0,0.06964603999650869
1,1.0,0.08174863953562246
1,4.0,0.09367448128669352
1,2.0,0.13638155370755986
0,1.0,0.016703693277081877
1,2.0,0.1412871931573481
0,2.0,0.09781708855288973
0,2.0,0.015607433137411536
1,3.0,0.12950948398177833
0,2.0,0.11447359215904059
1,3.0,0.11128369632228936
1,1.0,0.11881753860563389
0,1.0,0.1234574558518427
0,3.0,0.1487638551813132
0,2.0,0.15465010863660547
0,3.0,0.09736464742766758
0,3.0,0.112069680489604
1,3.0,0.037876589785353805
0,3.0,0.0767237252172105
1,3.0,0.13928357568546573
1,3.0,0.09533020180222732
0,1.0,0.03634967186767331
0,3.0,0.15455115678753512
0,1.0,0.04236837063416202
0,2.0,0.04837999251959938
0,1.0,0.04033587366382896
0,3.0,0.0832444683595668
0,2.0,0.1491433952478619
1,3.0,0.11673371090784784
0,1.0,0.11602822419571232
1,1.0,0.081051838228873
0,1.0,0.0744086091278671
0,3.0,0.2116651827575104
0,3.0,0.07714549499496764
0,2.0,0.15548458314347974
1,1.0,0.16746600431581918
0,2.0,0.10107666782328426
1,4.0,0.09512461718076494
0,1.0,0.09167511564272258
0,1.0,0.13175356439233868
1,1.0,0.20780994558245014
1,4.0,0.061614365817042556
1,1.0,0.07317260248323908
1,3.0,0.029836763453504507
1,3.0,0.12523766380977022
1,3.0,0.10716228785691777
0,3.0,0.13802214741831068
1,1.0,0.05713036536385494
1,1.0,0.09630139410819993
1,1.0,0.09746535711657053
1,4.0,0.1195815468863384
0,3.0,0.11598655348205122
1,1.0,0.016976669795616985
0,4.0,0.2155334684092126
0,2.0,0.12268839432356256
0,3.0,0.07970483701766888
1,3.0,0.06836262821997764
0,1.0,0.09383078246349655
1,1.0,0.14311693659022692
1,1.0,0.08706847011575869
1,4.0,0.0836439679325568
0,1.0,0.10587247623648814
0,3.0,0.08278622863419428
0,3.0,0.1122000427857956
0,4.0,0.12261110501933144
1,1.0,0.0001998921395377658
0,4.0,0.11106420261686951
0,3.0,0.14558780293437218
0,3.0,0.1099590707082804
0,2.0,0.14249245356651022
0,4.0,0.0527139193772322
0,4.0,0.016976669795616985
0,1.0,0.14688795215652906
0,5.0,0.10189991510217673
1,1.0,0.09215194467746031
1,2.0,0.054868235890818164
0,1.0,0.19411292642175718
1,1.0,0.1375113831669966
1,1.0,0.1377352816538359
0,1.0,0.13185719965137407
0,3.0,0.044527003093858375
1,1.0,0.11172116224683563
1,2.0,0.1986693105032329
1,1.0,0.047031589233844755
0,4.0,0.08925980537813846
0,3.0,0.14755623583738267
0,3.0,0.04298829755689395
0,4.0,0.02634930304030304
0,1.0,0.15142623435668473
1,3.0,0.14058466875850528
1,3.0,0.10209266322136423
0,1.0,0.08330162302207934
1,4.0,0.13533329576853836
0,3.0,0.19674791943022973
0,1.0,0.08272882312422462
1,4.0,0.1099590707082804
1,2.0,0.07072696379460498
1,3.0,0.09970624235920629
1,4.0,0.10825450129267998
0,2.0,0.03513353936855524
0,1.0,0.1451870061307508
0,3.0,0.18378450234050905
0,3.0,0.12167815471334378
0,1.0,0.10442461898421693
0,4.0,0.10987010514783456
0,1.0,0.20245924467968818
0,4.0,0.20751437381826543
1,2.0,0.20396138051845286
1,3.0,0.001593117472898095
1,1.0,0.0986166712646933
0,4.0,0.17159064253187326
1,3.0,0.16127340602859538
1,2.0,0.08800495910998946
1,3.0,0.07858061204790515
0,1.0,0.11189558256564339
0,1.0,0.12033897388076574
1,4.0,0.16578067443149078
0,1.0,0.10151332684420986
0,4.0,0.061274625822359687
0,2.0,0.13298815069664696
1,1.0,0.21511222749853312
1,4.0,0.07366846960557451
1,4.0,0.14344179964997403
0,3.0,0.03439930039861169
0,3.0,0.14919743179551295
0,3.0,0.10587247623648814
1,1.0,0.0004993263028638008
0,1.0,0.11665099746939947
1,1.0,0.1250876197047623
0,1.0,0.09435017073840514
0,2.0,0.08093530749730833
1,3.0,0.1405232482222428
1,4.0,0.052786259757673
0,3.0,0.21523520549013442
1,3.0,0.08099358708368412
1,2.0,0.01968271199359015
0,2.0,0.038594640202702285
0,4.0,0.0681690134633585
1,3.0,0.11293535883825902
0,1.0,0.14870945115641318
0,1.0,0.16892529274601906
0,4.0,0.2038062709593431
1,2.0,0.07173601610584127
0,1.0,0.054010442167207455
0,2.0,0.12261110501933144
1,3.0,0.0982676005396009
0,1.0,0.07502205556294689
1,1.0,0.043528644657208446
1,2.0,0.137543410595059
1,1.0,0.12073499893968141
1,3.0,0.001096743468620958
1,1.0,0.020486187298935744
0,2.0,0.05887237855613723
0,1.0,0.0030742458203904975
1,3.0,0.1931866088697682
1,2.0,0.11755669320765402
1,1.0,0.08203777209367784
0,3.0,0.15489676850377748
0,1.0,0.10465956948042238
0,2.0,0.14772224314929272
0,4.0,0.03643041135697963
0,5.0,0.1405232482222428
0,4.0,0.10793720045848969
1,4.0,0.07379213069452818
1,1.0,0.0071584489627441825
1,1.0,0.10928981006072992
0,1.0,0.10151332684420986
0,1.0,0.108390170938227
1,1.0,0.14965490082389546
1,1.0,0.13035850203655447
1,1.0,0.048603522556843144
0,1.0,0.013949889949194263
0,3.0,0.14264165305505774
0,3.0,0.20540599404612944
0,4.0,0.10554737597078823
1,1.0,0.14697186157304348
0,4.0,0.21026805519000716
0,3.0,0.2153264577118385
0,2.0,0.201698723800298
0,2.0,0.12014028528230312
1,3.0,0.07941000123988204
1,3.0,0.06410213211662485
1,1.0,0.05942520056312099
0,4.0,0.04267865312498663
1,2.0,0.14884537480258295
1,2.0,0.12116855390614158
0,4.0,0.09851705498665164
0,1.0,0.12497490927897867
0,2.0,0.10693320012180725
1,1.0,0.21334068373075823
0,1.0,0.13413625515782884
0,2.0,0.12049759989684826
0,3.0,0.11523320089332054
0,1.0,0.19679933358774743
1,1.0,0.199425623335788
0,3.0,0.07154742737068476
0,3.0,0.068298122070529
0,4.0,0.13821276631304252
0,2.0,0.08029235021289502
0,4.0,0.15108644194589643
0,3.0,0.11849386562831307
0,1.0,0.19235009310964127
0,1.0,0.12116855390614158
1,1.0,0.07366846960557451
0,3.0,0.04604998851085598
0,1.0,0.10151332684420986
1,3.0,0.21504451132706215
1,1.0,0.025746358116690935
0,4.0,0.14243268363437772
0,2.0,0.04604998851085598
0,3.0,0.09491863993114334
0,2.0,0.21660514558396285
0,2.0,0.08634712078088605
0,3.0,0.15184189856932212
0,3.0,0.06913420536417639
0,2.0,0.0
1,3.0,0.04314288098676547
0,3.0,0.06849154430519745
1,2.0,0.07544967349021905
1,1.0,0.11430393442734214
1,1.0,0.04890103026096965
0,4.0,0.11926066524184006
1,1.0,0.1294739109963237
1,5.0,0.19953276172943388
1,1.0,0.06562551610809703
0,2.0,0.038515021828649465
1,4.0,0.09522745851453544
0,3.0,0.11869629965277838
1,1.0,0.0097358801106547
1,2.0,0.14607126996866504
0,4.0,0.12414369731326291
0,1.0,0.0905544715786469
1,3.0,0.2139344949039916
0,1.0,0.017883463348968117
1,2.0,0.022698141013499134
1,3.0,0.05493948346704851
1,2.0,0.04650384718896352
0,3.0,0.13063950006689654
0,2.0,0.017249212547403893
0,3.0,0.1444652932630488
0,4.0,0.09801755368735864
0,3.0,0.10442461898421693
1,3.0,0.10951341538185262
0,1.0,0.045290448879028784
0,1.0,0.041277334653238185
0,3.0,0.0148727040506079
0,3.0,0.00434825919811899
1,3.0,0.04695631325889505
1,1.0,0.06693604940273046
0,1.0,0.14827255391822883
0,1.0,0.05727053679454335
1,1.0,0.06168221150826663
0,4.0,0.03513353936855524
0,3.0,0.011527466174121852
1,1.0,0.068298122070529
0,3.0,0.11451595781717333
1,3.0,0.01968271199359015
0,5.0,0.0602502690689665
1,1.0,0.11468522566950806
1,4.0,0.09393485877966345
0,1.0,0.10540772083672573
0,3.0,0.09424649151968913
0,1.0,0.1344706707481529
0,1.0,0.1250500664680439
0,4.0,0.1819837481998322
0,2.0,0.1433238455241222
0,1.0,0.025227781723636423
1,2.0,0.11163383096821311
0,2.0,0.1083449687832008
0,1.0,0.17330802647625182
1,4.0,0.15261378283685967
1,1.0,0.0628303942987069
0,4.0,0.12361043606255216
0,3.0,0.09393485877966345
0,3.0,0.00754264419600425
0,1.0,0.1925113423492463
1,1.0,0.14780508814720275
0,1.0,0.14699980755533454
0,1.0,0.03954685685592731
0,1.0,0.05429695349060023
1,1.0,0.18927418925957062
1,2.0,0.13109399740133332
1,3.0,0.11962157495108965
0,1.0,0.06849154430519745
1,2.0,0.03513353936855524
1,1.0,0.09424649151968913
0,3.0,0.13719033791103935
0,4.0,0.19312767351646234
0,1.0,0.10122242692362675
0,1.0,0.0649653266388841
1,4.0,0.20747387848775653
1,2.0,0.13654401947777628
1,4.0,0.05699005223798249
0,4.0,0.09896458543484771
0,1.0,0.20602960754250338
0,3.0,0.10117386348600425
0,3.0,0.06175002314425944
1,1.0,0.1522804919688713
1,4.0,0.13667373617287468
0,5.0,0.1369647695790108
0,1.0,0.12033897388076574
0,1.0,0.1062427179401817
0,5.0,0.20996126324330946
0,2.0,0.056849597247110514
0,4.0,0.038515021828649465
0,2.0,0.20083058675943702
0,3.0,0.08093530749730833
0,3.0,0.11877714405322373
1,3.0,0.0687489921498519
0,2.0,0.030843415743566933
1,3.0,0.12029927228935004
0,2.0,0.07304832929452942
0,1.0,0.03250722523245335
0,2.0,0.05755045524845484
0,4.0,0.12179532891535284
1,2.0,0.06674030184200405
0,2.0,0.08443890126309983
1,2.0,0.09670769571823011
0,3.0,0.14612791792525584
0,3.0,0.06836262821997764
1,3.0,0.09001684373436322
0,2.0,0.012556432587735313
0,1.0,0.15312300662392722
1,1.0,0.0037613591262032737
0,4.0,0.1091553971939773
1,1.0,0.1141339640255725
0,1.0,0.06356813814077689
1,3.0,0.11097626268706506
1,2.0,0.21000427153932258
0,3.0,0.2122736068232012
0,1.0,0.10642732003431363
0,3.0,0.06403549974848669
0,4.0,0.05935621959126621
0,1.0,0.07660295292923937
0,3.0,0.05365148448930397
0,3.0,0.0697098764711096
0,3.0,0.07223755264237453
0,2.0,0.0001998921395377658
0,1.0,0.027377786101462714
0,3.0,0.17833049648805877
0,4.0,0.12041832293929068
0,3.0,0.04808141894102614
1,4.0,0.047182025648549564
1,2.0,0.14204291931126573
1,2.0,0.06410213211662485
0,4.0,0.14252231920440203
0,1.0,0.014964716008963212
0,2.0,0.15251142518800626
1,3.0,0.0676512921433979
1,2.0,0.2073160053071952
0,3.0,0.06489912608213738
0,1.0,0.1223012474209961
0,2.0,0.06680558355767628
0,3.0,0.18848006203171494
1,4.0,0.07085353319959883
0,3.0,0.2090182061579787
1,2.0,0.06842710229189836
1,1.0,0.2009813135764303
0,3.0,0.12474903133673987
0,1.0,0.1799449398977071
0,4.0,0.10924502660092032
0,2.0,0.10651949172702858
1,1.0,0.01367208757611305
0,2.0,0.02181685763320705
1,3.0,0.11102024283797593
0,4.0,0.13247612832479974
1,4.0,0.07630050233717146
1,2.0,0.17931006358632895
1,2.0,0.08017507722126224
1,4.0,0.015240458799671869
1,2.0,0.16879271822470712
1,1.0,0.10290780363556636
1,1.0,0.13852935822865578
1,4.0,0.042523591734278554
0,2.0,0.053075254045497816
1,1.0,0.07173601610584127
0,2.0,0.14501449945920544
0,3.0,0.09916287601030213
0,4.0,0.0031725632818350754
0,2.0,0.06836262821997764
1,1.0,0.02873907634486477
0,3.0,0.12280419726327345
1,2.0,0.1434123301463926
0,3.0,0.0006986801159434939
0,4.0,0.025746358116690935
0,3.0,0.14550211989185743
0,2.0,0.12463586333194691
1,4.0,0.10829974557189427
1,4.0,0.028908437392163054
0,1.0,0.068298122070529
0,2.0,0.13216728045200596
0,2.0,0.20243923494232596
1,1.0,0.018154566100572023
1,2.0,0.1488182131099211
0,1.0,0.002483229059668148
0,3.0,0.07816377963729307
0,5.0,0.014042392283329519
